time,q_0,q_1,q_2,q_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,height,left_motor_vel,left_motor_pos,left_motor_tor,right_motor_vel,right_motor_pos,right_motor_tor,gait_pred,terrain_pred,label,target_torque
0.288,0.8129243915465019,-0.12922865644312198,0.031143663691157286,-0.5669184405279621,0.0903334096284425,-0.2465857938506133,0.9546044098573248,0.18005645838101714,-0.06408789196612474,0.18005645838101714,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.298,0.8130464637216754,-0.12922865644312198,0.031113145647363893,-0.5667658503089952,0.0903334096284425,-0.2465857938506133,0.9546044098573248,0.18005645838101714,-0.06408789196612474,0.18005645838101714,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.308,0.8131380178530556,-0.12922865644312198,0.0310826276035705,-0.5666132600900282,0.0903334096284425,-0.2465857938506133,0.9546044098573248,-0.06408789196612474,-0.0030518043793392735,0.0579842832074462,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.318,0.8132600900282292,-0.12925917448691537,0.031052109559777108,-0.5664606698710613,0.0903334096284425,-0.2465857938506133,0.9546044098573248,-0.06408789196612474,-0.0030518043793392735,0.0579842832074462,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.328,0.8133516441596094,-0.12925917448691537,0.031052109559777108,-0.5663080796520943,0.08545052262149966,-0.24170290684367046,0.9546044098573248,-0.12512397955291021,0.0579842832074462,-0.12512397955291021,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.338,0.8134431982909895,-0.12925917448691537,0.031052109559777108,-0.5661554894331273,0.08545052262149966,-0.24170290684367046,0.9546044098573248,-0.12512397955291021,0.0579842832074462,-0.12512397955291021,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.348,0.8135347524223697,-0.12925917448691537,0.031052109559777108,-0.5660334172579538,0.0903334096284425,-0.24170290684367046,0.9497215228503819,-0.06408789196612474,0.11902037079423167,-0.3692683299000521,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.36,0.8136263065537499,-0.12925917448691537,0.031021591515983715,-0.5659418631265736,0.0903334096284425,-0.24170290684367046,0.9497215228503819,-0.06408789196612474,0.11902037079423167,-0.3692683299000521,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.37,0.8136873426413367,-0.12925917448691537,0.031021591515983715,-0.5658197909514,0.09521629663538533,-0.2465857938506133,0.9497215228503819,0.0579842832074462,0.11902037079423167,-0.3692683299000521,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.38,0.8137788967727169,-0.12925917448691537,0.030991073472190322,-0.5656977187762264,0.09521629663538533,-0.2465857938506133,0.9497215228503819,0.0579842832074462,0.11902037079423167,-0.3692683299000521,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.39,0.8138399328603036,-0.12925917448691537,0.030991073472190322,-0.5655756466010529,0.09521629663538533,-0.2465857938506133,0.9497215228503819,-0.0030518043793392735,0.0579842832074462,-0.18616006713969568,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.4,0.8139314869916838,-0.12925917448691537,0.03096055542839693,-0.5654535744258793,0.09521629663538533,-0.2465857938506133,0.9497215228503819,-0.0030518043793392735,0.0579842832074462,-0.18616006713969568,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.41,0.814023041123064,-0.12925917448691537,0.03096055542839693,-0.5653315022507057,0.09521629663538533,-0.24170290684367046,0.9497215228503819,0.11902037079423167,0.0579842832074462,-0.0030518043793392735,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.421,0.8141145952544442,-0.12925917448691537,0.030930037384603537,-0.5652094300755321,0.09521629663538533,-0.24170290684367046,0.9497215228503819,0.11902037079423167,0.0579842832074462,-0.0030518043793392735,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.431,0.8142061493858244,-0.12922865644312198,0.030899519340810144,-0.5650873579003586,0.09521629663538533,-0.24170290684367046,0.9497215228503819,0.18005645838101714,-0.0030518043793392735,-0.0030518043793392735,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.441,0.8143282215609979,-0.12922865644312198,0.03086900129701675,-0.5649347676813916,0.09521629663538533,-0.24170290684367046,0.9497215228503819,0.18005645838101714,-0.0030518043793392735,-0.0030518043793392735,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.451,0.8144197756923781,-0.12922865644312198,0.03083848325322336,-0.564812695506218,0.09521629663538533,-0.24170290684367046,0.9546044098573248,0.2410925459678026,-0.0030518043793392735,-0.0030518043793392735,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.461,0.8145113298237583,-0.1291981383993286,0.030807965209429966,-0.5646601052872511,0.09521629663538533,-0.24170290684367046,0.9546044098573248,0.2410925459678026,-0.0030518043793392735,-0.0030518043793392735,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.471,0.8146028839551385,-0.1291981383993286,0.030777447165636573,-0.5645380331120775,0.0903334096284425,-0.2465857938506133,0.9546044098573248,0.18005645838101714,-0.0030518043793392735,-0.0030518043793392735,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
0.481,0.8146944380865186,-0.1291981383993286,0.03074692912184318,-0.5643854428931105,0.0903334096284425,-0.2465857938506133,0.9546044098573248,0.18005645838101714,-0.0030518043793392735,-0.0030518043793392735,8964.53910854692,0.010070954451819603,-0.152869306477454,-0.00025940337224383825,0.04901197833218873,-0.23304417486839135,-0.00025940337224383825,0,1,0,0.9999542229343099
